"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Repeatable","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Setup","","","HUDText","Intermediate tyres are used in cases of light rain, or on a drying track.","PSG_10003475","","","","","","","Les pneus intermédiaires sont utilisés en cas de pluie légère ou sur des pistes en train de sécher.","Le gomme intermedie si usano in caso di pioggia leggera o su piste poco bagnate.","Intermediate-Reifen kommen bei leichtem Regen oder auf trocknenden Strecken zum Einsatz.","Los neumáticos intermedios se usan si llovizna o en pistas mojadas que se están secando.","Pneus intermediários são usados em casos de chuva leve ou pista em processo de secagem.","Intermediate banden worden gebruikt bij lichte regen, of op een drogende baan.","Az intermediate gumikat enyhe esőben, vagy már felszáradó pályán használják.","Opony przejściowe wykorzystuje się podczas lekkich opadów deszczu i na schnącym torze.","Промежуточные покрышки используются при легком дожде или на высыхающей трассе."
"Setup","","","HUDText","Wet","PSG_10000470","","","","","","","Pluie","Da bagnato","Regen","De lluvia","De chuva","Wet","Eső","Deszczówki","Дождевые"
"Setup","","","HUDText","Wet Tyres","PSG_10007144","","","","","","","Pneus pluie","Gomme da bagnato","Regenreifen","Neumáticos de lluvia","Pneus de chuva","Wetbanden","Esőgumik","Opony deszczowe","Дождевые покрышки"
"Setup","","","HUDText","Wet tyres are used when the rain is really pouring down.","PSG_10003476","","","","","","","Les pneus pluie sont utilisés lorsque la pluie est des plus intenses.","Le gomme da bagnato sono perfette sotto forti precipitazioni.","Regenreifen werden aufgezogen, wenn es wie aus Eimern schüttet.","Los neumáticos de lluvia se usan cuando llueve a cántaros.","Pneus de chuva são usados quando está chovendo pra valer.","Wetbanden worden gebruikt als het stortregent.","Az esőgumikat akkor használják, amikor igazán zuhog az eső. ","Opony deszczowe służą do jazdy w trakcie ulew.","Дождевые покрышки используются при сильном ливне."
"Setup","","","HUDText","Brakes","PSG_10000465","","","","","","","Freins","Freni","Bremsen","Frenos","Freios","Remmen","Fékerő","Hamulce","Тормоза"
"Setup","","","HUDText","High","PSG_10000476","","","","","","","Élevée","Alti","Hoch","Altos","Alto","Hoog","Nagy","Wys.","Мощные"
"Setup","","","HUDText","Medium","PSG_10000477","","","","","","","Moyenne","Medi","Mittel","Normal","Médio","Gemiddeld","Közepes","Średn.","Средние"
"Setup","","","HUDText","Low","PSG_10000474","","","","","","","Faible","Bassi","Niedrig","Bajos","Baixo","Laag","Kis","Nis.","Слабые"
"Setup","","","HUDText","Downforce","PSG_10000475","","","","","","","Déportance","Carico aerodinamico","Abtrieb","Carga aerodinámica","Downforce","Neerwaartse kracht","Leszorítóerő","Siła docisku","Прижимная сила"
"Setup","","","HUDText","High","PSG_10000478","","","","","","","Élevée","Alta","Hoch","Alta","Alta","Hoog","Nagy","Wys.","Мощная"
"Setup","","","HUDText","Medium","PSG_10000479","","","","","","","Moyenne","Media","Mittel","Normal","Média","Gemiddeld","Közepes","Średn.","Средняя"
"Setup","","","HUDText","Low","PSG_10000480","","","","","","","Faible","Bassa","Niedrig","Baja","Baixa","Laag","Kis","Nis.","Слабая"
"Setup","","","HUDText","Suspension","PSG_10000481","","","","","","","Suspension","Sospensioni","Aufhängung","Suspensión","Suspensão","Ophanging","Felfüggesztés","Zawieszenie","Подвеска"
"Setup","","","HUDText","Soft","PSG_10000482","","","","","","","Souple","Morbide","Weich","Blanda","Macia","Zacht","Puha","Miękkie","Мягкая"
"Setup","","","HUDText","Medium","PSG_10000483","","","","","","","Moyenne","Medie","Mittel","Normal","Médio","Normaal","Közepes","Pośrednie","Средняя"
"Setup","","","HUDText","Hard","PSG_10000484","","","","","","","Rigide","Dure","Hart","Dura","Dura","Hard","Kemény","Twarde","Жесткая"
"Setup","","","HUDText","Gear Ratios","PSG_10000485","","","","","","","Rapport de transmission","Trasmissione marce","Getriebeübersetzungen","Relación de marchas","Relação de transmissão das marchas","Overbrengingsverhoudingen","Sebességváltó áttételi arányok","Przełożenia biegów","Передаточные числа"
"Setup","","","HUDText","Long","PSG_10000486","","","","","","","Longue","Notevole","Lang","Larga","Longa","Lang","Hosszú","Dł.","Длинные"
"Setup","","","HUDText","Medium","PSG_10000487","","","","","","","Moyenne","Media","Mittel","Normal","Média","Gemiddeld","Közepes","Średn.","Средние"
"Setup","","","HUDText","Short","PSG_10000488","","","","","","","Courte","Breve","Kurz","Corta","Curta","Kort","Rövid","Kr.","Короткие"
"Setup","","","HUDText","New Setup:","PSG_10000489","","","","","","","Nouveaux réglages :","Nuovo setup:","Neue Konfiguration:","Nuevo ajuste:","Nova configuração:","Nieuwe configuratie:","Új beállítás: ","Nowe ustawienia:","Новая конфигурация:"
"Practice Knowledge Options","","","HUDText","Knowledge Bonuses","PSG_10007145","","","","","","","Bonus de connaissances","Bonus conoscenze","Wissensboni","Bonificación por experiencia","Bônus de conhecimento","Kennisbonussen","Tudásbónuszok","Premie za wiedzę","Бонусы за знания"
"Practice Knowledge Options","","","HUDText","Qualifying Trim","PSG_10007146","","","","","","","Réglages qualifications","Assetto da qualifiche","Qualifying-Trimm","Reglajes de clasificación","Regulagem de classificatória","Kwalificatietrim","Időmérő beállítás","Ustawienia kwalifikacyjne","Для квалификации"
"Practice Knowledge Options","","","HUDText","Race Trim","PSG_10007147","","","","","","","Réglages course ","Assetto da gara","Renn-Trimm","Reglajes de carrera ","Regulagem de corrida","Racetrim","Versenybeállítás","Ustawienie wyścigowe","Для гонки"
"Practice Knowledge Options","","","HUDText","Pit Stops","PSG_10007148","","","","","","","Arrêts au stand","Pit stop","Boxenstopps","Paradas en boxes","Pit Stops","Pitstops","Bokszkiállások","Pit stopy","Пит-стопы"
"Practice Knowledge Options","","","HUDText","Race Starts","PSG_10007149","","","","","","","Départ de la course","Partenze","Rennstarts","Salida de la carrera","Largada","Race-starts","Rajt","Start wyścigu","Гонка начинается"
"Setup Options","","","HUDText","Front Wing Angle","PSG_10003442","","","","","","","Inclinaison de l'aileron avant","Angolo alettone anteriore","Winkel Frontflügel","Ángulo del alerón delantero","Ângulo da asa dianteira","Hoek voorvleugel","Első szárny szöge","Kąt przedniego spojlera","Угол переднего крыла"
"Setup Options","","","HUDText","Rear Wing Angle","PSG_10003443","","","","","","","Inclinaison de l'aileron arrière","Angolo alettone posteriore","Winkel Heckflügel","Ángulo del alerón trasero","Ângulo da asa traseira","Hoek achtervleugel","Hátsó szárny szöge","Kąt tylnego spojlera","Угол заднего крыла"
"Setup Options","","","HUDText","Front Floor Height","PSG_10003444","","","","","","","Hauteur du soubassement avant","Altezza pianale anteriore","Bodenhöhe vorn","Altura del suelo delantero","Altura do assoalho dianteiro","Hoogte voorbodem","Alvázmagasság elöl","Przedni prześwit","Передний клиренс"
"Setup Options","","","HUDText","Rear Floor Height","PSG_10003445","","","","","","","Hauteur du soubassement arrière","Altezza pianale posteriore","Bodenhöhe hinten","Altura del suelo trasero","Altura do assoalho traseiro","Hoogte achterbodem","Alvázmagasság hátul","Tylny prześwit","Задний клиренс"
"Setup Options","","","HUDText","Front Camber","PSG_10003446","","","","","","","Carrossage avant","Campanatura anteriore","Radsturz vorn","Inclinación de las ruedas delanteras","Cambagem frontal","Camber voor","Első kerékdőlés","Wychylenie przednich kół","Передний развал"
"Setup Options","","","HUDText","Rear Camber","PSG_10003447","","","","","","","Carrossage arrière","Campanatura posteriore","Radsturz hinten","Inclinación de las ruedas traseras","Cambagem traseira","Camber achter","Hátsó kerékdőlés","Wychylenie tylnych kół","Задний развал"
"Setup Options","","","HUDText","Steering Lock","PSG_10003448","","","","","","","Rayon de braquage","Angolo di sterzo","Lenkeinschlag","Bloqueo del volante","Trava de direção","Stuurslot","Kormányzár","Blokada sterowania","Угол поворота руля"
"Setup Options","","","HUDText","Front Suspension Spring Tension","PSG_10003449","","","","","","","Raideur des ressorts de la suspension avant","Tensione molla sospensioni anteriori","Federspannung Vorderradaufhängung","Tensión del muelle de suspensión delantero","Tensão da mola da suspensão dianteira","Veerspanning voorophanging","Első felfüggesztés rugófeszültség","Twardość przedniego zawieszenia","Натяжение пружин передней подвески"
"Setup Options","","","HUDText","Rear Suspension Spring Tension","PSG_10003450","","","","","","","Raideur des ressorts de la suspension arrière","Tensione molla sospensioni posteriori","Federspannung Hinterradaufhängung","Tensión del muelle de suspensión trasero","Tensão da mola da suspensão traseira","Veerspanning achterophanging","Hátsó felfüggesztés rugófeszültség","Twardość tylnego zawieszenia","Натяжение пружин задней подвески"
"Setup Options","","","HUDText","Engine Power Output","PSG_10003451","","","","","","","Puissance maximum du moteur","Potenza motore","Triebwerkleistung","Potencia del motor","Desempenho do motor","Motorvermogen","Motorteljesítmény","Moc silnika","Мощность двигателя"
"Setup Options","","","HUDText","Front Disk Thickness","PSG_10003452","","","","","","","Épaisseur des disques de frein avant","Spessore disco anteriore","Stärke Bremsscheiben vorn","Grosor del disco frontal","Espessura do disco frontal","Dikte voorschijven","Első tárcsa vastagság","Grubość przednich tarcz","Толщина передних тормозных дисков"
"Setup Options","","","HUDText","Rear Disk Thickness","PSG_10003453","","","","","","","Épaisseur des disques de frein arrière","Spessore disco posteriore","Stärke Bremsscheiben hinten","Grosor del disco trasero","Espessura do disco traseiro","Dikte achterschijven","Hátsó tárcsa vastagság","Grubość tylnych tarcz","Толщина задних тормозных дисков"
"Setup Options","","","HUDText","Duct Size","PSG_10003454","","","","","","","Taille des conduits de frein","Dimensioni condotto","Schachtgröße","Tamaño del conducto de freno","Tamanho do duto","Grootte kanaal","Fékcső méret","Rozmiar kanału","Сечение канала охлаждения тормозов"
"Setup Options","","","HUDText","1st Gear Ratio","PSG_10003455","","","","","","","Rapport de transmission en 1ère","Rapporto prima marcia","1. Gangstufe","Primera relación de marchas","Relação de transmissão da 1ª marcha","Verhouding 1e versnelling","1. fokozat áttételi arány","Przełożenie 1. biegu","Передаточное число 1-й передачи"
"Setup Options","","","HUDText","2nd Gear Ratio","PSG_10003456","","","","","","","Rapport de transmission en 2ème","Rapporto seconda marcia","2. Gangstufe","Segunda relación de marchas","Relação de transmissão da 2ª marcha","Verhouding 2e versnelling","2. fokozat áttételi arány","Przełożenie 2. biegu","Передаточное число 2-й передачи"
"Setup Options","","","HUDText","3nd Gear Ratio","PSG_10003457","","","","","","","Rapport de transmission en 3ème","Rapporto terza marcia","3. Gangstufe","Tercera relación de marchas","Relação de transmissão da 3ª marcha","Verhouding 3e versnelling","3. fokozat áttételi arány","Przełożenie 3. biegu","Передаточное число 3-й передачи"
"Setup Options","","","HUDText","4th Gear Ratio","PSG_10003458","","","","","","","Rapport de transmission en 4ème","Rapporto quarta marcia","4. Gangstufe","Cuarta relación de marchas","Relação de transmissão da 4ª marcha","Verhouding 4e versnelling","4. fokozat áttételi arány","Przełożenie 4. biegu","Передаточное число 4-й передачи"
"Setup Options","","","HUDText","5th Gear Ratio","PSG_10003459","","","","","","","Rapport de transmission en 5ème","Rapporto quinta marcia","5. Gangstufe","Quinta relación de marchas","Relação de transmissão da 5ª marcha","Verhouding 5e versnelling","5. fokozat áttételi arány","Przełożenie 5. biegu","Передаточное число 5-й передачи"
"Setup Options","","","HUDText","6th Gear Ratio","PSG_10003460","","","","","","","Rapport de transmission en 6ème","Rapporto sesta marcia","6. Gangstufe","Sexta relación de marchas","Relação de transmissão da 6ª marcha","Verhouding 6e versnelling","6. fokozat áttételi arány","Przełożenie 6. biegu","Передаточное число 6-й передачи"
"Setup Options","","","HUDText","7th Gear Ratio","PSG_10003461","","","","","","","Rapport de transmission en 7ème","Rapporto settima marcia","7. Gangstufe","Séptima relación de marchas","Relação de transmissão da 7ª marcha","Verhouding 7e versnelling","7. fokozat áttételi arány","Przełożenie 7. biegu","Передаточное число 7-й передачи"
"Setup Options","","","HUDText","8th Gear Ratio","PSG_10003462","","","","","","","Rapport de transmission en 8ème","Rapporto ottava marcia","8. Gangstufe","Octava relación de marchas","Relação de transmissão da 8ª marcha","Verhouding 8e versnelling","8. fokozat áttételi arány","Przełożenie 8. biegu","Передаточное число 8-й передачи"
"Setup Options","","","HUDText","Front Tyre Pressure","PSG_10003463","","","","","","","Pression des pneus avant","Pressione gomme anteriori","Druck Vorderreifen","Presión de los neumáticos delanteros","Pressão do pneu frontal","Druk voorbanden","Első keréknyomás","Ciśnienie w przednich oponach","Давление в передних покрышках"
"Setup Options","","","HUDText","Rear Tyre Pressure","PSG_10003464","","","","","","","Pression des pneus arrière","Pressione gomme posteriori","Druck Hinterreifen","Presión de los neumáticos traseros","Pressão do pneu traseiro","Druk achterbanden","Hátsó keréknyomás","Ciśnienie w tylnych oponach","Давление в задних покрышках"
"Setup Options","","","HUDText","Fuel Level","PSG_10003465","","","","","","","Niveau de carburant","Livello carburante","Treibstoffstand","Nivel de combustible","Nível de combustível","Brandstofpeil","Üzemanyagszint","Poziom paliwa","Уровень топлива"
"Setup Options","","","HUDText","Time","PSG_10003466","","","","","","","Temps","Tempo","Zeit","Tiempo","Tempo","Tijd","Idő","Czas","Время"
"Setup Options","","","HUDText","Adjusting","PSG_10003467","","","","","","","Ajustement","Regolazione","Anpassung läuft ...","Ajustando","Ajustando","Aanpassen","Módosítás","Dostosowanie","Настройка"
"Setup Tooltips","","","HUDText","Running the engine at lower power will - naturally - make the car slower, but will mean that the engine is put under less strain. This may be useful if you’re worried about your engine’s reliability.","PSG_10003564","","","","","","","Faire tourner le moteur à un régime plus bas rendra bien entendu la voiture plus lente, mais le moteur sera également moins sujet à la casse. Cette option peut être utile si vous n'êtes pas certain de la fiabilité de votre moteur.","Far girare il motore a bassa potenza ne ridurrà lo stress, anche se ovviamente diminuirà la velocità della vettura. Può tornarti utile se l'affidabilità del tuo motore ti preoccupa.","Läuft das Triebwerk mit weniger Leistung, ist das Fahrzeug natürlich langsamer, doch der Motor wird dadurch nicht so stark belastet. Das ist ganz nützlich, wenn Sie sich Sorgen um seine Zuverlässigkeit machen.","Llevar el motor con poca potencia hará que el coche vaya más lento, obviamente, pero servirá para que el motor sufra menos. Puede ser útil si te preocupa la fiabilidad del motor.","Correr com motor de baixa potência fará, naturalmente, o carro ir mais devagar, mas o motor sofrerá menos desgaste. Isso pode ser útil se estiver preocupado com a confiabilidade de seu motor.","Als de motor minder vermogen geeft, gaat de wagen vanzelfsprekend langzamer, maar wordt de motor ook minder zwaar belast. Dit kan handig zijn als je je zorgen maakt over de betrouwbaarheid van je motor.","A motor alacsonyabb fordulatszámon való működtetése – természetesen – lassítja a kocsit, viszont a motor kisebb terhelésnek lesz kitéve. Ez akkor lehet hasznos, ha aggódsz a motor megbízhatósága miatt. ","Obniżenie mocy silnika spowoduje oczywiście, że samochód będzie wolniejszy, jednak dzięki temu silnik będzie poddawany mniejszym obciążeniom. To istotne, jeśli zależy ci na jego żywotności i niezawodności.","Эксплуатация двигателя на меньшей мощности замедлит болид, но при этом снизится и нагрузка на двигатель. Это может быть полезным, если вы беспокоитесь за надежность двигателя."
"Setup Tooltips","","","HUDText","The front wing angle creates downforce, but mostly affects the handling and balance of the car. A higher front wing angle will cause more oversteer, whereas a lower angle tends more towards understeer. ","PSG_10003567","","","","","","","L'inclinaison de l'aileron avant augmente un peu la déportance mais sert surtout à améliorer la maniabilité et l'équilibre de la voiture. Une inclinaison élevée entraîne un survirage tandis qu'une inclinaison basse entraîne un sous-virage. ","L'angolo dell'alettone frontale regola l'aerodinamicità ma anche e soprattutto il bilanciamento e la maneggevolezza della monoposto. Un angolo più ampio causerà più sovrasterzo, mentre un angolo ridotto tende al sottosterzo. ","Der Winkel des Frontflügels bestimmt den Abtrieb. Noch wichtiger ist er allerdings für das Handling und die Ausgewogenheit des Fahrzeugs. Je höher der Winkel, desto wahrscheinlicher ist ein Übersteuern. Niedrige Winkel haben ein Untersteuern zur Folge. ","El ángulo del alerón delantero crea carga aerodinámica, pero principalmente afecta al manejo y al equilibrio del coche. Un ángulo más alto causará más sobreviraje, mientras que un ángulo más bajo tenderá más hacia el subviraje. ","O ângulo da asa dianteira cria a downforce, mas afeta principalmente a direção e balanço do carro. Um ângulo maior na asa frontal causa mais sobresterço, enquanto que um ângulo menor tende ao subesterço. ","De hoek van de voorvleugel zorgt voor neerwaartse kracht, maar heeft vooral invloed op het rijgedrag en evenwicht van de wagen. Een grotere hoek van de voorvleugel kan overstuur veroorzaken, terwijl een kleine hoek eerder voor onderstuur zorgt. ","Az első szárny szögének beállítása adja a leszorítóerőt, de főként a kocsi vezethetőségét és egyensúlyát befolyásolja. A magasabb első szárnyszög erősebb túlkormányozottságot okoz, míg az alacsonyabb szög inkább alulkormányozottságot.","Przednie skrzydło tworzy siłę dociskającą, lecz także znacząco wpływa na prowadzenie i balans samochodu. Wyższe przednie skrzydło powoduje większą nadsterowność, natomiast niższe przyczynia się do zwiększenia podsterowności. ","Угол переднего крыла влияет на прижимную силу, но в основном от него зависит управляемость и балансировка болида. Большой угол переднего крыла приводит к избыточной поворачиваемости, а малый угол - к недостаточной поворачиваемости."
"Setup Tooltips","","","HUDText","The rear wing has the greatest impact on the overall downforce of the car. ","PSG_10003568","","","","","","","L'inclinaison de l'aileron arrière est le paramètre qui influe le plus sur la déportance de la voiture. ","L'alettone posteriore è ciò che più di tutto influenza l'aerodinamicità generale del veicolo. ","Der Heckflügel hat den größten Einfluss auf den gesamten Abtrieb des Fahrzeugs. ","El alerón trasero es el que afecta más a la carga aerodinámica general del coche. ","A asa traseira possui maior impacto na downforce geral do carro. ","De achtervleugel heeft de grootste invloed op de neerwaartse kracht van de wagen. ","A hátsó szárny leginkább a kocsi teljes leszorítóerejére van hatással. ","Tylne skrzydło ma największy wpływ na całkowitą siłę dociskającą działającą na samochód. ","Заднее крыло сильнее всего влияет на общую прижимную силу, действующую на болид."
"Setup Tooltips","","","HUDText","A lower ride can increase ground effect, giving the car greater downforce. However, making the floor too low can allow the car to bottom out at high speeds - the floor of the car will be scraping against the track, causing sparks to fly.","PSG_10003569","","","","","","","Le soubassement avant améliore la déportance de la voiture. Cependant, si son plancher est trop bas, celui-ci risque de frotter contre la piste à très haute vitesse, provoquant des gerbes d'étincelles !","Un pianale più basso può aumentare l'effetto suolo, donando maggior deportanza alla vettura. Tuttavia, ad alte velocità un pianale troppo basso rischia di toccare il terreno, creando scintille.","Je niedriger der Wagen liegt, desto mehr Abtrieb wird erzeugt, das Fahrzeug „klebt“ sozusagen am Boden. Übertreibt man es mit dieser Einstellung, kommt es bei hohen Geschwindigkeiten allerdings zur Berührung der Strecke und einem spektakulären Funkenflug.","En un coche más bajo, el efecto suelo aumenta y el vehículo tiene más carga aerodinámica. Sin embargo, bajar demasiado el suelo puede hacer que el coche toque fondo al ir a mucha velocidad: los bajos del coche arañarán la pista y harán saltar chispas.","Um carro mais baixo pode aumentar a estabilidade na pista, o que aumenta a downforce. Porém, rebaixar demais pode fazer a parte inferior do carro bater contra a pista, soltando faíscas.","Een lagere wagen zorgt voor meer grondeffect, waardoor de wagen een grotere neerwaartse kracht krijgt. Als je de bodem echter te laag maakt, kan de wagen op hoge snelheden de grond raken: de bodem van de wagen schraapt dan langs de baan, zodat de vonken ervanaf vliegen.","Az alacsonyabb alvázzal növelni lehet a párnahatást, ami a kocsinak nagyobb leszorítóerőt ad. Ha azonban az alváz túl alacsony, az autó nagy sebességnél túlságosan leülhet – és ilyenkor a kocsi alváza súrolni fogja a pályát, amitől szikrák repkednek. ","Obniżenie samochodu zwiększa efekt przyssania, skutkując większą siłą dociskającą. Jednakże zbytnie opuszczenie może doprowadzić do uszkodzenia podwozia, gdyż podłoga samochodu może trzeć o tor, posyłając w powietrze snopy iskier.","Пониженный клиренс может повысить приземный эффект, что увеличит прижимную силу. Но при чрезмерном занижении на высоких скоростях днище болида может начать скрести о трассу."
"Setup Tooltips","","","HUDText","The rear floor height should be higher than the rear, increasing overall car downforce. Too much height on the rear of the car will wear the front tyres more than the rear, however.","PSG_10003570","","","","","","","La hauteur du soubassement arrière devrait être plus élevée qu'à l'avant afin d'augmenter la déportance de la voiture. Une trop grande hauteur à l'arrière usera en revanche beaucoup plus vite les pneus avant.","Il pianale posteriore dev'essere più in alto di quello anteriore per aumentare la deportanza generale. Se è troppo in alto, le gomme anteriori si usureranno più di quelle posteriori.","Die Bodenhöhe am Heck sollte die Bodenhöhe vorne immer übersteigen, um dem Fahrzeug mehr Abtrieb zu verleihen. Bei zu großen Werten werden allerdings die Vorderreifen schneller abgenutzt als die Hinterreifen.","El suelo trasero debe estar más alto que el delantero para aumentar la carga aerodinámica general del coche. De todos modos, si el suelo trasero está demasiado alto, los neumáticos delanteros se desgastarán más deprisa que los traseros.","A altura do assoalho traseiro deve ser maior que o dianteiro, aumentando a downforce geral do carro. Porém, deixar a traseira muito alta irá desgastar mais os pneus da frente que os de trás.","De bodemhoogte achter moet hoger zijn dan de achterkant, zodat de neerwaartse kracht van de hele wagen groter wordt. Bij te veel hoogte aan de achterkant van de wagen slijten de voorbanden wel harder dan de achterbanden.","A hátsó alvázmagasságot érdemes magasabbra állítani a kocsi hátuljánál, ami így növeli a kocsi teljes leszorítóerejét. Azonban, ha a kocsi hátulja túl magas, az jobban fogja koptatni az első gumikat, mint a hátsókat. ","Podwozie z tyłu powinno być wyżej niż z przodu, by zwiększyć całkowitą siłę dociskającą. Jednak zbyt duża wysokość z tyłu spowoduje, że tylne opony zużyją się szybciej niż przednie.","Задний клиренс должен быть больше переднего: это повышает общую прижимную силу, действующую на болид. При этом слишком большая разница клиренсов приведет к повышенному износу передних колес."
"Setup Tooltips","","","HUDText","Camber is the vertical angle at which the wheels lean in. This means that camber defines how much of the tyre is in contact with the road. 

A camber of -20° means that the wheels lean ‘in’ quite dramatically, creating a more stable car through the corners. As more of the tyre is in contact with the track during cornering, it will accelerate out of the corners well, but may wear more quickly. 

A camber of 0° means that the tyre is perfectly flat against the road, giving greater speed on straights. The lack of angle may mean that inside of the wheels lift in cornering, however - better for tyre wear, but worse for cornering grip. ","PSG_10003571","","","","","","","Le carrossage représente l'angle vertical des roues. Il détermine donc la surface du pneu en contact avec le sol. 

Un carrossage de - 20° signifie que les roues sont inclinées vers l'intérieur, fournissant une plus grande stabilité dans les virages. Puisque les pneus auront une plus grande surface en contact avec le sol, la voiture sortira également plus vite des virages mais les pneus s'useront plus vite. 

Un carrossage de 0° signifie que les pneus sont parfaitement perpendiculaires au sol, offrant une vitesse bien plus grande dans les lignes droites. En revanche, les roues auront moins de surface en contact avec le sol dans les virages, réduisant ainsi l'usure mais également l'adhérence. ","La campanatura è l'angolo verticale di inclinazione delle ruote, che definisce quindi la superficie della gomma che resta a contatto con la pista. 

Con una campanatura di -20° le ruote sono notevolmente inclinate verso l'interno e l'auto è più stabile in curva. Durante la sterzata, la superficie della gomma a contatto con il terreno è maggiore, quindi la monoposto uscirà velocemente dalle curve ma le gomme potrebbero usurarsi più in fretta.

Con una campanatura di 0° la gomma è perpendicolare al terreno e l'auto è più veloce sui rettilinei. In curva le gomme tenderanno a sollevarsi e si usureranno di meno ma l'auto sarà meno stabile. ","Der Radsturz ist der Winkel zwischen der Radmittelebene und einer Senkrechten auf die Fahrbahn und legt fest, wie viel der Fläche eines Reifens die Straße berührt. 

Ein Sturzwinkel von -20° bedeutet, dass die Räder zwar recht dramatisch „breitbeinig“ aussehen, in Kurven jedoch mehr Stabilität bieten. Da dort eine größere Reifenfläche mit dem Boden in Berührung kommt, lässt sich aus der Kurve auch besser beschleunigen, allerdings zu Lasten einer stärkeren Reifenabnutzung. 

Ein Sturzwinkel von 0° heißt, dass die Räder schnurgerade auf dem Boden stehen, was höhere Geschwindigkeiten auf Geraden ermöglicht, in Kurven aufgrund des fehlenden Winkels jedoch zu einem Anheben der Reifen führt. Das ist zwar gut gegen die Abnutzung, aber schlecht für die Bodenhaftung. ","Indica el ángulo vertical de la inclinación de las ruedas, es decir, cuánto contacto hay entre el neumático y el pavimento. 

A -20°, las ruedas se inclinan bastante hacia dentro, lo que propicia que el coche sea más estable en las curvas. Al girar, cuanto más esté en contacto el neumático con la pista, mejor podrá acelerar al salir de la curva, pero también se desgastará más rápido. 

Una inclinación de 0° significa que el neumático está totalmente plano con respecto a la pista, lo que proporciona más velocidad en las rectas. Al no estar inclinadas, el interior de las ruedas puede levantarse en las curvas, lo que es mejor para evitar el desgaste, pero peor para el agarre al girar. ","Cambagem é o ângulo vertical no qual as rodas se inclinam. Isso significa que a cambagem define a área de contato do pneu com o asfalto.

Uma cambagem de -20° significa que as rodas se inclinam ""para dentro"" de forma dramática, criando um carro mais estável nas curvas. Como uma área maior do pneu está em contato com a pista, ele vai acelerar melhor nas curvas, mas pode desgastar mais rapidamente.

Uma cambagem de 0° significa que o pneu está com superfície de contato perfeitamente plana com o asfalto, aumentando a velocidade nas retas. Porém, a falta de um ângulo significa que o interior das rodas levanta durante as curvas. É melhor para o desgaste do pneu, mas pior para aderência em curvas. ","Camber is de verticale hoek waarin de wielen naar binnen leunen. Dat betekent dat camber bepaalt tot op welke hoogte de band in contact is met de weg. 

Een camber van -20° betekent dat de wielen redelijk ver naar binnen leunen, zodat de wagen stabieler is in de bochten. Omdat in de bochten een groter deel van de band in contact komt met de baan, kun je goed uit bochten accelereren. Hierdoor slijten de banden echter wel harder. 

Een camber van 0° betekent dat de band plat op de weg ligt, zodat je meer snelheid kunt maken op rechte stukken. Door een kleine hoek kunnen de banden in de bochten echter wel van de baan komen: dat is beter voor de slijtage van de banden, maar slechter voor de grip in de bochten.","A kerékdőlés az a függőleges szög, amennyire a kerék megdől. Ez azt jelenti, hogy a kerékdőlés szabja meg, hogy a gumi mennyire érintkezik az úttal. 

A -20°-os kerékdőlés azt jelenti, hogy a kerekek igen drámaian „befelé” dőlnek, ami stabilabb autót eredményez a kanyarokban. Mivel a gumi nagyobb felületen érintkezik a pályával kanyarodáskor, a kocsi jól ki fog tudni gyorsítani a kanyarok után, de a gumik is gyorsabban kophatnak. 

A 0°-os kerékdőlés azt jelenti, hogy a gumi tökéletesen laposan tapad az úthoz, ami nagyobb sebességet biztosít az egyenes szakaszokon. A dőlés hiánya viszont okozhatja, hogy a kerék belső része kanyarodáskor felemelkedik – ez jobb gumikopás szempontjából, de rosszabb a kanyartapadásnál.
","Kąt wychylenia to kąt, pod jakim koła odchylone są od pionu. Określa on tym samym, jaka powierzchnia opony ma kontakt z podłożem. 

Kąt -20° oznacza, że koła są dość znacznie pochylone, dzięki czemu samochód jest bardziej stabilny na zakrętach. Im większa powierzchnia opony ma kontakt z podłożem na zakręcie, tym szybciej samochód będzie z niego wychodził, jednak opony również będą się szybciej zużywać. 

Kąt 0° oznacza, że bieżnik opony przylega idealnie do podłoża, pozwalając na osiąganie wyższych prędkości na prostych. Zerowy kąt oznacza, że na zakręcie koła od wewnętrznej odrobinę się unoszą, co dobrze wpływa na zużycie opon, lecz obniża przyczepność. ","Развал - наклон колес относительно вертикальной плоскости. Это означает, что от угла развала зависит величина пятна контакта покрышки с дорогой.

Угол развала в -20° означает, что колеса сильно наклонены ""внутрь"", что повышает стабильность болида в поворотах. При этом пятно контакта покрышки в поворотах увеличено, что облегчает ускорение на выходе из поворота, но может привести к повышенному износу покрышки. 

Угол развала в 0° означает, что покрышка расположена точно перпендикулярно дороге, что дает повышенную скорость на прямых участках. В этом случае внутренний край покрышки может отрываться от трассы в поворотах. Это замедляет износ покрышек, но ухудшает сцепление с трассой."
