"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Repeatable","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Interview","PlayerAgainstVote","Type = Header;","MediaPerson","{Player:LastName} taking a stand against {VoteTopic}","PSG_10004084","Type = Body0;","MailGroup = Media","True","","","","{VoteTopic} : {Player:LastName} s'oppose au changement de règle
","{Player:LastName} si oppone a ""{VoteTopic}""","<gender^VoteTopic=F>
{Player:LastName} stimmt gegen die {VoteTopic}
</gender>
<gender^VoteTopic=M>
{Player:LastName} stimmt gegen den {VoteTopic}
</gender>
<gender^VoteTopic=MP>
{Player:LastName} stimmt gegen {VoteTopic}
</gender>
<gender^VoteTopic=N>
{Player:LastName} stimmt gegen das {VoteTopic}
</gender>
","<gender^VoteTopic=F>
{Player:LastName} se rebela contra la {VoteTopic}
</gender>
<gender^VoteTopic=M>
{Player:LastName} se rebela contra el {VoteTopic}
</gender>
<gender^VoteTopic=FP>
{Player:LastName} se rebela contra las {VoteTopic}
</gender>
<gender^VoteTopic=MP>
{Player:LastName} se rebela contra los {VoteTopic}
</gender>","{Player:LastName} está se posicionando contra {VoteTopic}","{Player:LastName} neemt stelling tegen '{VoteTopic}'","{Player:LastName} a(z) {VoteTopic} ellenzői között","{Player:LastName} staje po stronie przeciwników {VoteTopic}","{Player:LastName} выступает против следующего: {VoteTopic}"
"Interview","PlayerAgainstVote","Type = Body0;","MediaPerson","<gender^Player=F>
With the GMA voting on whether or not to approve {VoteTopic} in the {NextYear} season, {Player:Team} manager {Player:Name} has made her position perfectly clear.
</gender>
<gender^Player=M>
With the GMA voting on whether or not to approve {VoteTopic} in the {NextYear} season, {Player:Team} manager {Player:Name} has made his position perfectly clear.
</gender>
","PSG_10004085","Type = Body1;","","True","","","","Avec la GMA sur le point de voter l'approbation ou non de la règle : {VoteTopic}, pour la saison {NextYear}, {Player:Name}, manager de {Player:Team} ne laisse planer aucun doute concernant ses positions. ","La GMA voterà sulla possibilità di approvare ""{VoteTopic}"" per la stagione {NextYear}; {Player:Name}, manager della {Player:Team}, ha reso la sua posizione molto chiara.","<gender^Player=F>
Im Zuge der GMA-Abstimmung zum Thema {VoteTopic} in der Saison {NextYear} machte {Player:Team}-Managerin {Player:Name} ihre Position unmissverständlich klar.
</gender>
<gender^Player=M>
Im Zuge der GMA-Abstimmung zum Thema {VoteTopic} in der Saison {NextYear} machte {Player:Team}-Manager {Player:Name} seine Position unmissverständlich klar.
</gender>
","<gender^Player=F>
{Player:Name}, directora de equipo de {Player:Team}, ha dejado muy claro cuál es su posición respecto a la próxima votación de la GMA durante la temporada de {NextYear}.
</gender>
<gender^Player=M>
{Player:Name}, director de equipo de {Player:Team}, ha dejado muy claro cuál es su posición respecto a la próxima votación de la GMA durante la temporada de {NextYear}.
</gender>
","<gender^Player=F>
Com a votação da GMA relacionada à aprovação ou não de {VoteTopic} na temporada de {NextYear}, {Player:Name}, administradora da {Player:Team}, deixou sua posição perfeitamente clara.
</gender>
<gender^Player=M>
Com a votação da GMA relacionada à aprovação ou não de {VoteTopic} na temporada de {NextYear}, {Player:Name}, administrador da {Player:Team}, deixou sua posição perfeitamente clara.
</gender>
","<gender^Player=F>
Nu de GMA stemt over het wel of niet goedkeuren van '{VoteTopic} in het seizoen van {NextYear}, heeft {Player:Name} (de manager van {Player:Team}) haar positie heel duidelijk geformuleerd.
</gender>
<gender^Player=M>
Nu de GMA stemt over het wel of niet goedkeuren van '{VoteTopic}' in het seizoen van {NextYear}, heeft {Player:Name} (de manager van {Player:Team}) zijn positie heel duidelijk geformuleerd.
</gender>
","<gender^Player=F>
A GMA szavazáson, ami arról dönt, hogy jóváhagyásra kerül-e a(z) {VoteTopic} a(z) {NextYear}. évi idényben, a(z) {Player:Team} menedzsere, {Player:Name} tökéletesen világossá tette álláspontját.
</gender>
<gender^Player=M>
A GMA szavazáson, ami arról dönt, hogy jóváhagyásra kerül-e a(z) {VoteTopic} a(z) {NextYear}. évi idényben, a(z) {Player:Team} menedzsere, {Player:Name} tökéletesen világossá tette álláspontját.
</gender>
","<gender^Player=F>
Nie mamy już wątpliwości, jaką decyzję podejmie {Player:Name} z drużyny {Player:Team} w nadchodzącym głosowaniu GMA na temat {VoteTopic} w sezonie {NextYear}.
</gender>
<gender^Player=M>
Nie mamy już wątpliwości, jaką decyzję podejmie {Player:Name} z drużyny {Player:Team} w nadchodzącym głosowaniu GMA na temat {VoteTopic} w sezonie {NextYear}.
</gender>
","<gender^Player=F>
Что касается голосования ВАА по вопросу того, принимается или нет {VoteTopic} в сезоне {NextYear}, менеджер команды {Player:Team} {Player:Name} однозначно высказала свою позицию.
</gender>
<gender^Player=M>
Что касается голосования ВАА по вопросу того, принимается или нет {VoteTopic} в сезоне {NextYear}, менеджер команды {Player:Team} {Player:Name} однозначно высказал свою позицию.
</gender>"
"Interview","PlayerAgainstVote","Type = Body1;","MediaPerson","<gender^Player=F>
When asked about her thoughts on the potential rulechange, {Player:LastName} was quoted as saying: ""{InterviewPullQuote}""
</gender>
<gender^Player=M>
When asked about his thoughts on the potential rulechange, {Player:LastName} was quoted as saying: ""{InterviewPullQuote}""
</gender>
","PSG_10004086","Type = Body2;","","True","","","","<gender^Player=F>
Interrogée au sujet du potentiel changement de règle, {Player:LastName} a déclaré : « {InterviewPullQuote} »
</gender>
<gender^Player=M>
Interrogé au sujet du potentiel changement de règle, {Player:LastName} a déclaré : « {InterviewPullQuote} »
</gender>
","Alla domanda sul potenziale cambio di regole, {Player:LastName} ha risposto: ""{InterviewPullQuote}"".","<gender^Player=F>
Als sie befragt wurde, was sie von der vorgeschlagenen Regeländerung hielt, antwortete {Player:LastName}: „{InterviewPullQuote}“
</gender>
<gender^Player=M>
Als er befragt wurde, was er von der vorgeschlagenen Regeländerung hielt, antwortete {Player:LastName}: „{InterviewPullQuote}“
</gender>
","<gender^Player=F>
Al ser preguntada sobre su posición con respecto al posible cambio en la normativa, {Player:LastName} declaró: ""{InterviewPullQuote}""
</gender>
<gender^Player=M>
Al ser preguntado sobre su posición con respecto al posible cambio en la normativa, {Player:LastName} declaró: ""{InterviewPullQuote}""
</gender>
","Ao questionarem a potencial mudança das regras, {Player:LastName} disse: ""{InterviewPullQuote}""","<gender^Player=F>
Toen we vroegen naar haar mening over de potentiële regelwijziging, verklaarde {Player:LastName}: ""{InterviewPullQuote}""
</gender>
<gender^Player=M>
Toen we vroegen naar zijn mening over de potentiële regelwijziging, verklaarde {Player:LastName}: ""{InterviewPullQuote}""
</gender>
","<gender^Player=F>
Amikor megkérdezték, mit gondol az esetleges szabályváltozásról, {Player:LastName}, idézzük, azt mondta: ""{InterviewPullQuote}""
</gender>
<gender^Player=M>
Amikor megkérdezték, mit gondol az esetleges szabályváltozásról, {Player:LastName}, idézzük, azt mondta: ""{InterviewPullQuote}""
</gender>
<gender^Player=M>
Amikor megkérdezték, mit gondol az esetleges szabályváltozásról, {PlayerLastName}, idézzük, azt mondta: ""{InterviewPullQuote}""
</gender>
","<gender^Player=F>
Zapytana o przemyślenia dotyczące zmiany zasad, {Player:LastName} stwierdziła: „{InterviewPullQuote}”
</gender>
<gender^Player=M>
Zapytany o przemyślenia dotyczące zmiany zasad, {Player:LastName} stwierdził: „{InterviewPullQuote}”
</gender>
","<gender^Player=F>
На вопрос от том, что она думает о возможном изменении правил, {Player:LastName} ответила следующее: ""{InterviewPullQuote}"".
</gender>
<gender^Player=M>
На вопрос о том, что он думает о возможном изменении правил, {PlayerLastName} ответил следующее: ""{Interview:PullQuote}"".
</gender>"
"Interview","PlayerAgainstVote","Type = Body2;","MediaPerson","<gender^ChangedMind=F>
This seems to have had an impact on {ChangedMindTeam} manager {ChangedMindName}, who is rumoured to have changed her original position, and now stands against the rule change.
</gender>
<gender^ChangedMind=M>
This seems to have had an impact on {ChangedMindTeam} manager {ChangedMindName}, who is rumoured to have changed his original position, and now stands against the rule change.
</gender>
","PSG_10004087","","","True","","","","<gender^ChangedMind=F>
On dirait que {ChangedMindName}, manager de {ChangedMindTeam} en est affectée, elle a apparemment changé d'avis et se trouve désormais opposée au changement de régulation.
</gender>
<gender^ChangedMind=M>
On dirait que {ChangedMindName}, manager de {ChangedMindTeam} en est affecté, il a apparemment changé d'avis et se trouve désormais opposé au changement de régulation.
</gender>
","Ciò sembra aver influito su {ChangedMindName}, manager della {ChangedMindTeam}, che, si dice, ha preso le distanze dalla sua posizione originale e ora si oppone al cambio della regola.","<gender^ChangedMind=F>
Dies beeinflusste offenbar {ChangedMindTeam}-Managerin {ChangedMindName} – auf einmal spricht sie sich nun gegen die Regeländerung aus.
</gender>
<gender^ChangedMind=M>
Dies beeinflusste offenbar {ChangedMindTeam}-Manager {ChangedMindName} – auf einmal spricht er sich nun gegen die Regeländerung aus.
</gender>
","<gender^ChangedMind=F>
Esto parece haber influenciado a la directora de equipo de {ChangedMindTeam}, {ChangedMindName}. Se cree que esta ha cambiado de opinión y ahora se muestra en contra del cambio de reglas.
</gender>
<gender^ChangedMind=M>
Esto parece haber influenciado al director de equipo de {ChangedMindTeam}, {ChangedMindName}. Se cree que este ha cambiado de opinión y ahora se muestra en contra del cambio de reglas.
</gender>
","<gender^ChangedMind=F>
Isso parece ter tido um efeito em {ChangedMindName}, administradora da {ChangedMindTeam}, que dizem ter alterado sua posição original, e agora está contra a mudança na regra.
</gender>
<gender^ChangedMind=M>
Isso parece ter tido um efeito em {ChangedMindName}, administrador da {ChangedMindTeam}, que dizem ter alterado sua posição original, e agora está contra a mudança na regra.
</gender>
","<gender^ChangedMind=F>
Dit lijkt impact te hebben gehad op {ChangedMindName}, de manager van {ChangedMindTeam}, die haar oorspronkelijke mening schijnt te hebben bijgesteld en nu tegen de regelwijziging is.
</gender>
<gender^ChangedMind=M>
Dit lijkt impact te hebben gehad op {ChangedMindName}, de manager van {ChangedMindTeam}, die zijn oorspronkelijke mening schijnt te hebben bijgesteld en nu tegen de regelwijziging is.
</gender>
","<gender^ChangedMind=F>
Ez láthatóan hatással volt a(z) {ChangedMindTeam} csapatnál {ChangedMindName} menedzserre, aki állítólag megváltoztatta eredeti álláspontját, és most a szabályváltozás ellen voksol.
</gender>
<gender^ChangedMind=M>
Ez láthatóan hatással volt a(z) {ChangedMindTeam} csapatnál {ChangedMindName} menedzserre, aki állítólag megváltoztatta eredeti álláspontját, és most a szabályváltozás ellen voksol.
</gender>
","{ChangedMindName} z zespołu {ChangedMindTeam} wydaje się być pod wrażeniem owej wypowiedzi, plotki głoszą, że jest w stanie zmienić oryginalne stanowisko i zdecydować się na głosowanie przeciwko zmianie zasad.
","<gender^ChangedMind=F>
Говорят, что менеджер команды {ChangedMindTeam} {ChangedMindName} под влиянием этого изменила свою первоначальную позицию и теперь выступает против изменения правил.
</gender>
<gender^ChangedMind=M>
Говорят, что менеджер команды {ChangedMindTeam} {ChangedMindName} под влиянием этого изменил свою первоначальную позицию и теперь выступает против изменения правил.
</gender>"
"Interviews","PostRaceInterview","Type = Question1; FiredDriverBeforeInterview = True;","MediaPerson","Let's get straight to the big talking point… you've chosen to get rid of {Subject:LastName}. Why?","PSG_10010333","Type = PostRaceFiredDriverAnswer1;","SetSubject = FiredDriver;","","","","","Allons droit au but... Vous avez choisi de vous débarrasser de {Subject:LastName}. Pourquoi ?","Andiamo dritti al punto... Hai deciso di liberarti di {Subject:LastName}. Perché?","Reden wir nicht um den heißen Brei. Sie haben sich entschlossen, sich von {Subject:LastName} zu verabschieden. Warum?","Hablemos de la salida del equipo de {Subject:LastName}. ¿Por qué se ha tomado esta decisión?","Vamos direto ao assunto que interessa... você decidiu se livrar de {Subject:LastName}. Por quê?","Laten we meteen met de deur in huis vallen… Je hebt ervoor gekozen om {Subject:LastName} te lozen. Waarom?","Térjünk rögtön a lényegre… úgy döntöttél, hogy nem kell neked {Subject:LastName}. Miért?","Przejdźmy od razu do najważniejszej kwestii... {Subject:LastName}. Skąd to odejście z zespołu?","Давайте перейдем сразу к главному вопросу… Почему вы решили уволить сотрудника {Subject:LastName}?"
"Interviews","PostRaceInterview","Type = PostRaceFiredDriverAnswer1;","Player","<gender^Subject=F>
She was a terrible driver! I can't believe I kept her for so long...
</gender>
<gender^Subject=M>
He was a terrible driver! I can't believe I kept him for so long...
</gender>
","PSG_10010334","Source = PostRaceFiredDriver; Type = Question2;","","","","","","<gender^Subject=F>
C'était une mauvaise pilote ! Je ne comprends pas comment nous l'avons gardée si longtemps...
</gender>
<gender^Subject=M>
C'était un mauvais pilote ! Je ne comprends pas comment nous l'avons gardé si longtemps...
</gender>
","Era un pessimo pilota! Non riesco a credere di averlo tenuto così a lungo...","<gender^Subject=F>
Sie war eine furchtbare Fahrerin. Ich kann kaum glauben, dass sie so lange bleiben durfte ...
</gender>
<gender^Subject=M>
Er war ein furchtbarer Fahrer. Ich kann kaum glauben, dass er so lange bleiben durfte ...
</gender>
","<gender^Subject=F>
¡Conducía fatal! Hemos tardado demasiado en echarla a la calle...
</gender>
<gender^Subject=M>
¡Conducía fatal! Hemos tardado demasiado en echarlo a la calle...
</gender>
","<gender^Subject=F>
Ela era uma piloto terrível! Nem acredito que mantive ela por tanto tempo...
</gender>
<gender^Subject=M>
Ele era um piloto terrível! Nem acredito que mantive ele por tanto tempo...
</gender>
","<gender^Subject=F>
Ze was een verschrikkelijke coureur! Ik kan niet geloven dat ik haar zo lang heb vastgehouden...
</gender>
<gender^Subject=M>
Hij was een verschrikkelijke coureur! Ik kan niet geloven dat ik hem zo lang heb vastgehouden...
</gender>
","<gender^Subject=F>
Rémes pilóta volt! El sem hiszem, hogy ilyen sokáig megtartottam...
</gender>
<gender^Subject=M>
Rémes pilóta volt! El sem hiszem, hogy ilyen sokáig megtartottam...
</gender>
","<gender^Subject=F>
Była fatalnym kierowcą! Aż nie mogę uwierzyć, że tak długo ją trzymaliśmy...
</gender>
<gender^Subject=M>
Był fatalnym kierowcą! Aż nie mogę uwierzyć, że tak długo go trzymaliśmy...
</gender>
","<gender^Subject=F>
Она была отвратительной гонщицей! Не знаю, почему я терпел ее столько времени...
</gender>
<gender^Subject=M>
Он был отвратительным гонщиком! Не знаю, почему я терпел его столько времени...
</gender>"
"Interviews","PostRaceInterview","Type = PostRaceFiredDriverAnswer1;","Player","I was in two minds about it, to tell the truth. A change felt like a good idea.","PSG_10010335","Source = PostRaceFiredDriver; Type = Question2;","","","","","","Mon avis était partagé, pour tout vous dire. J'avais envie de changement.","A dire la verità, non sapevo che pesci prendere. Un cambiamento è sembrata l'idea migliore.","Ich war ehrlich gesagt unentschieden, aber schlussendlich schien mir eine Veränderung eine gute Idee.","Ha sido una decisión muy difícil, la verdad, pero consideré que nos venía bien un cambio.","Para dizer a verdade, eu estava indeciso sobre isso. No final, uma mudança pareceu uma boa ideia.","Ik verkeerde in tweestrijd, om je de waarheid te zeggen. Verandering leek me een goed idee.","Az igazat megvallva, nehezen döntöttem. De a váltás jó ötletnek tűnt. ","Prawdę mówiąc, to nie była łatwa decyzja. Wydawało się, że przyszła pora na zmianę.","Если честно, то это было непростое решение. Мне показалось, что нам нужны перемены."
"Interviews","PostRaceInterview","Type = PostRaceFiredDriverAnswer1;","Player","I hate to let go of anyone, but after that race, we had to do something about it.","PSG_10010336","Source = PostRaceFiredDriver; Type = Question2;","","","","","","Je n'aime pas me séparer de quiconque, mais après cette course, nous avons dû agir.","Mi dispiace sempre dover licenziare qualcuno, ma dopo quella gara bisognava fare qualcosa.","Ich entlasse nie gerne Leute, aber nach dem Rennen musste etwas getan werden.","Odio echar a la gente, pero, después de esa carrera, necesitábamos un revulsivo.","Eu odeio ter que dispensar qualquer um, mas depois daquela corrida, nós precisávamos fazer algo.","Ik haat het om mensen te laten gaan, maar na die race moesten we iets doen.","Utálok bárkit elengedni, de akkor, a verseny után, valamit tennünk kellett. ","Nie lubię zwalniać pracowników, ale po tamtym wyścigu trzeba było coś zrobić.","Я не люблю увольнять людей, но после той гонки мы должны были что-то предпринять."
"Interviews","PostRaceFiredDriver","Type = Question2;","MediaPerson","And do you have anyone lined up to take {Subject:LastName}'s place?","PSG_10010337","Type = PostRaceFiredDriverAnswer2;","SetSubject = FiredDriver;","","","","","Avez-vous quelqu'un en vue pour prendre la place de {Subject:LastName} ?","C'è già qualcuno pronto a prendere il posto di {Subject:LastName}?","Und haben Sie schon jemand in Auge, der für {Subject:LastName} übernehmen soll?","¿Tenéis ya sustituto para {Subject:LastName}?","E já tem alguém em mente para tomar o lugar de {Subject:LastName}?","En heb je iemand klaarstaan die de plaats van {Subject:LastName} kan innemen?","És készen áll már valaki, hogy {Subject:LastName} helyére lépjen?","Więc {Subject:LastName} odchodzi. Czy wiesz już, kto zastąpi tego kierowcę?","{Subject:LastName} уходит. Но есть ли у вас кандидаты на это место?"
"Interviews","PostRaceFiredDriver","Type = PostRaceFiredDriverAnswer2;","Player","<gender^Subject=F>
Not as yet. I was hoping to keep her, to be honest.
</gender>
<gender^Subject=M>
Not as yet. I was hoping to keep him, to be honest.
</gender>
","PSG_10010338","Source = InterviewBookends; Type = Conclusion;","","","","","","<gender^Subject=F>
Pas encore. Franchement ? J'espérais la garder.
</gender>
<gender^Subject=M>
Pas encore. Franchement ? J'espérais le garder.
</gender>
","<gender^Subject=F>
Non ancora. Onestamente, speravo di poterla tenere.
</gender>
<gender^Subject=M>
Non ancora. Onestamente, speravo di poterlo tenere.
</gender>
","<gender^Subject=F>
Noch nicht. Ich hätte sie ehrlich gesagt lieber behalten.
</gender>
<gender^Subject=M>
Noch nicht. Ich hätte ihn ehrlich gesagt lieber behalten.
</gender>
","Todavía no. La verdad es que esperaba que se quedase.","<gender^Subject=F>
Ainda não. Sinceramente, esperava manter ela.
</gender>
<gender^Subject=M>
Ainda não. Sinceramente, esperava manter ele.
</gender>
","<gender^Subject=F>
Nog niet. Ik hoopte dat ik haar kon vasthouden, om eerlijk te zijn.
</gender>
<gender^Subject=M>
Nog niet. Ik hoopte dat ik hem kon vasthouden, om eerlijk te zijn.
</gender>
","<gender^Subject=F>
Még nincs. Hogy őszinte legyek, remélem, sikerül megtartanom őt.
</gender>
<gender^Subject=M>
Még nincs. Hogy őszinte legyek, remélem, sikerül megtartanom őt.
</gender>
","<gender^Subject=F>
Jeszcze nie. Właściwie to mieliśmy nadzieję ją zatrzymać.
</gender>
<gender^Subject=M>
Jeszcze nie. Właściwie to mieliśmy nadzieję go zatrzymać.
</gender>
","<gender^Subject=F>
Пока нет. Честно говоря, мы надеялись убедить ее остаться.
</gender>
<gender^Subject=M>
Пока нет. Честно говоря, мы надеялись убедить его остаться.
</gender>"
"Interviews","PostRaceFiredDriver","Type = PostRaceFiredDriverAnswer2;","Player","I have a few names on my list. Watch this space.","PSG_10010339","Source = InterviewBookends; Type = Conclusion;","","","","","","J'ai une liste de plusieurs noms. Ce sera annoncé prochainement.","Ho una lista con qualche nome, sì. Presto ne saprete di più.","Ich habe da ein paar Ideen ... Fragen Sie mich später noch mal.","Tengo unos cuantos nombres en mi lista. Pronto lo descubriréis.","Eu tenho alguns nomes na minha lista. Fique de olho neste espaço.","Ik heb een paar namen op mijn lijst. Houd het in de gaten.","Szerepel pár név a listámon. Hamarosan lesznek új fejlemények.","Mam na liście paru kandydatów. Trzymaj rękę na pulsie.","У меня есть целый список, но решение пока не принято."
"Interviews","PostRaceFiredDriver","Type = PostRaceFiredDriverAnswer2;","Player","I know exactly who I want to join.","PSG_10010340","Source = InterviewBookends; Type = Conclusion;","","","","","","Je sais exactement qui je voudrais dans l'écurie.","So già chi vorrei nella nostra squadra.","Ich weiß genau, wen ich gern im Team hätte.","Sé muy bien quién quiero que se nos una.","Sei exatamente quem eu quero.","Ik weet precies wie ik wil hebben.","Pontosan tudom, kit szeretnék szerződtetni.","Wiem już dokładnie, kogo chce zatrudnić.","Я точно знаю, кто мне нужен."
"Interviews","PostRaceInterviewRequest","Type = Header;","MediaPerson","Interview with {MediaOutlet}?","PSG_10006984","Type = Body0;","MailType = RequiresResponse; MailGroup = Media","","","","","Entretien avec {MediaOutlet} ?","Intervista con {MediaOutlet}?","Interview mit {MediaOutlet}?","¿Entrevista para {MediaOutlet}?","Entrevista com {MediaOutlet}?","Interview met {MediaOutlet}?","A(z) {MediaOutlet} kaphat tőled interjút?","{MediaOutlet}, może mały wywiad?","Не дадите интервью {MediaOutlet}?"
"Interviews","PostRaceInterviewRequest","Type = Body0;","MediaPerson","Do you have time to answer a few questions for {MediaOutlet}?","PSG_10006985","Source = PostRaceInterview; Type = Question1;","MailButton = RejectInterview; MailButton = StartInterview; InterviewStart = True","","","","","Souhaitez-vous répondre à quelques questions pour {MediaOutlet} ?","Hai tempo per rispondere ad alcune domande per {MediaOutlet}?","Haben Sie Zeit, ein paar Fragen für {MediaOutlet} zu beantworten?","¿Tienes tiempo para responder a unas preguntas para {MediaOutlet}?","Você tem tempo para responder algumas perguntas de {MediaOutlet}?","Heb je tijd om een paar vragen te beantwoorden voor {MediaOutlet}?","Van időd, hogy válaszolj a(z) {MediaOutlet} pár kérdésére?","{MediaOutlet}, masz czas odpowiedzieć na kilka pytań?","У вас не найдется времени, чтобы ответить на несколько вопросов {MediaOutlet}?"
"Interviews","PostRaceInterviewRequest","Type = Body0;","MediaPerson","Do you have a moment to answer a question for {MediaOutlet}?","PSG_10012130","Source = PostRaceInterview; Type = Question1;","MailButton = RejectInterview; MailButton = StartInterview; InterviewStart = True","","","","","Pourriez-vous répondre à une question pour {MediaOutlet} ?","Hai un attimo per rispondere a una domanda di {MediaOutlet}?","Könnten Sie schnell für {MediaOutlet} eine Frage beantworten?","¿Tienes un momento para responder a unas preguntas para {MediaOutlet}?","Você tem um minuto para responder uma pergunta para {MediaOutlet}?","Heb je even tijd om een vraag te beantwoorden voor {MediaOutlet}?","Van egy perced, hogy válaszolj a(z) {MediaOutlet} kérdéseire?","Masz może chwilę, żeby odpowiedzieć na pytanie dla platformy {MediaOutlet}?","У вас есть минутка, чтобы ответить на вопрос для {MediaOutlet}?"
"Interviews","PostRaceInterview","Type = Question1; PlayerRacesInChargeOfTeam = 1; FiredDriverBeforeInterview = False;","MediaPerson","That was your first full race weekend in charge of a {Championship:Name} team… how do you feel?","PSG_10006986","Type = FirstRaceEverAnswer;","","","","","","C'était votre premier week-end de course complet à la tête d'une écurie en {Championship:Name}... Comment vous sentez-vous ?","Questo è stato il tuo primo weekend di gara con una scuderia, parlando di {Championship:Name}... Come ti senti?","Das war Ihr erstes volles Rennwochenende als Leiter eines {Championship:Name}-Teams. Wie fühlen Sie sich?","Esta ha sido tu primera carrera a cargo de un equipo en esta categoría... ¿Cómo te sientes?","<gender^Championship=F>
Este foi seu primeiro fim de semana completo no comando de uma equipe da {Championship:Name}... como se sente?
</gender>
<gender^Championship=M>
Este foi seu primeiro fim de semana completo no comando de uma equipe do {Championship:Name}... como se sente?
</gender>","Dat was je eerste volledige raceweekend als baas van een {Championship:Name}-team… Hoe voel je je?","Ez volt az első teljes versenyhétvégéd egy {Championship:Name} csapat élén… hogy érzed magad? ","To był twój pierwszy weekend wyścigowy na czele drużyny {Championship:Name}... Jak się po nim czujesz?","Это ваша первая гонка в должности руководителя команды чемпионата {Championship:Name}… Как вы себя чувствуете?"
"Interviews","PostRaceInterview","Type = FirstRaceEverAnswer;","Player","I feel great! It was a wonderful weekend.","PSG_10006987","Source = InterviewBookends; Type = Conclusion;","","","","","","Je me sens bien ! C'était un superbe week-end.","Mi sento benissimo! È stato un weekend fantastico.","Großartig! Es war ein wunderbares Wochenende.","¡Ha sido fantástico! Un fin de semana maravilloso.","É uma maravilha! Foi um fim de semana fantástico.","Ik voel me geweldig! Het was een geweldig weekend.","Remekül érzem magam! Fantasztikus volt a hétvége! ","Czuję się świetnie! To był wspaniały weekend.","Отлично! Гонка прошла просто замечательно."
"Interviews","PostRaceInterview","Type = FirstRaceEverAnswer;","Player","I'm fairly happy with the weekend, but the job has only just begun.","PSG_10006988","Source = InterviewBookends; Type = Conclusion;","","","","","","Ce week-end me satisfait, mais je ne fais que débuter.","Il weekend è andato bene, ma siamo solo all'inizio.","Ich bin mit dem Wochenende ganz zufrieden, aber meine Arbeit hat erst begonnen.","Me encanta cómo ha ido el fin de semana, pero el trabajo no ha hecho más que empezar.","Estou bem feliz com o fim de semana, mas o trabalho apenas começou.","Ik ben redelijk tevreden over het weekend, maar het werk is nog maar net begonnen.","Viszonylag elégedett vagyok a hétvégével, de még csak most kezdtem. ","Podobał mi się ten weekend, ale to dopiero początek roboty.","Мы показали неплохие результаты, но это всего лишь самое начало."
"Interviews","PostRaceInterview","Type = FirstRaceEverAnswer;","Player","I was really disappointed with how things went this weekend. We can do so much better as a team.","PSG_10006989","Source = InterviewBookends; Type = Conclusion;","#1PlayerDriver:Morale = -5; #2PlayerDriver:Morale = -5;","","","","","Ce week-end est une déception pour moi. Nous pouvions faire tellement mieux tous ensemble.","Sento molta delusione per come le cose sono andate questo weekend. Possiamo fare molto di più, come team.","Ich bin sehr enttäuscht von diesem Wochenende. Wir haben als Team so viel mehr zu bieten.","Ha sido una pena cómo ha ido todo este fin de semana. Como equipo podemos hacerlo mucho mejor.","Acho que as coisas poderiam ter ido bem melhores neste fim de semana. Nós podemos fazer bem melhor como equipe.","Ik was echt teleurgesteld over de gang van zaken dit weekend. We kunnen zo veel meer als team.","Nagyon csalódott voltam azzal, ahogy a dolgok ezen a hétvégén alakultak. Ennél sokkal többre vagyunk képesek, mint csapat.","Naprawdę nie podoba mi się to, jak w ten weekend potoczyły się sprawy. Nasz zespół naprawdę stać na więcej.","Меня очень разочаровали наши результаты. Наша команда способна на большее."
"Interviews","PostRaceInterview","Type = Question1; PlayerRacePositionVsExpectation > 0; PlayerRacePositionVsExpectation < 5; FiredDriverBeforeInterview = False; PlayerRacesInChargeOfTeam = 1;","MediaPerson","That was a challenging first race for your first time in charge of {Player:Team}, but the consensus among the press is that you performed well on the pitwall…","PSG_10007059","Type = FirstRacePlayerDidWell;","","","","","","Cette première course a été compliquée pour vos début chez {Player:Team}, mais les médias sont unanimes : vous avez bien fait votre travail de manager dans les stands...","È stata una gara impegnativa per te, con la scuderia {Player:Team}, ma tutti sono d'accordo nell'affermare che la tua prestazione è stata ottima...","Das war ein herausforderndes erstes Rennen für Sie als Leiter von {Player:Team}. Die Presse ist sich einig, dass Sie an der Boxenmauer gute Leistung gebracht haben.","Una primera carrera con bastantes retos para el tiempo que llevas a cargo de {Player:Team}, pero hay consenso en la prensa sobre la buena calidad de tu actuación tras el muro…","Foi uma primeira corrida desafiadora para sua primeira vez no comando da {Player:Team}, mas a opinião geral na imprensa é de que seu desempenho foi bom...","Dat was een uitdagende eerste race voor je als baas van {Player:Team}, maar de consensus bij de pers is dat je goed hebt gepresteerd op de pitwall…","Megerőltető első versenyt volt ez számodra a(z) {Player:Team} élén, de a sajtóban általános a vélekedés, hogy jól teljesítettél a pitwallon…
","To był naprawdę wymagający pierwszy wyścig dla zespołu {Player:Team}, ale prasa zdaje się być jednomyślna co do tego, że świetnie sobie radzisz przy pitwallu...","Вы только что возглавили команду {Player:Team}, и сейчас прошла ваша первая гонка. Для вас она складывалась непросто, но по общему мнению вы действовали уверенно…"
